method,seed,task_id,episode,step,x,y,reward,done,z,vx,vy,speed,action_norm,action_torques,latency_ms
Single-Intention Baseline,1,1,0,284,18.996004044927833,16.418889440083962,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,285,19.049042678454644,16.44660143278867,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,286,19.148298917310782,16.506186791538234,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,287,19.268837683212123,16.64406151592289,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,288,19.36085983497936,16.810533468965176,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,289,19.4353004178444,16.967517532776416,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,290,19.494457432790263,17.055005974325322,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,291,19.445595793903767,17.079972710600817,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,292,19.386046124118295,17.128220809679586,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,293,19.353582099914114,17.182873434359255,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,294,19.34977567267781,17.25154612685649,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,295,19.421657160571133,17.427617958061223,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,296,19.47395110415997,17.616165421615637,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,297,19.503935835204373,17.80178000782788,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,298,19.501733472921146,17.957068424253656,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,299,19.411686635998937,18.015699698947035,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,300,19.345747460467432,18.087618970998413,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,301,19.28018807683618,18.172348084920557,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,302,19.220385878098018,18.296090304278952,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,303,19.20446059867833,18.48668292251327,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,304,19.15236844633177,18.62307545194665,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,305,19.117806872895827,18.685331030480473,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,306,19.073013226621367,18.73529788426829,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,307,18.989344692135965,18.810553292020185,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,308,18.871534512117975,18.922095762856536,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,309,18.793968861071143,19.03343359138855,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,310,18.778832563898344,19.14247083310192,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,311,18.897504038178347,19.21415197355612,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,312,19.01925423486911,19.27919754395908,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,313,19.101879420930896,19.309091051591675,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,314,19.168625524908656,19.321989041373573,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,315,19.200634732413175,19.27688738931877,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,316,19.23246064817487,19.23578721589651,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,317,19.296719537280904,19.186804239984134,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,318,19.387938872531095,19.140706295434224,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,319,19.511232864715105,19.051847055639495,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,320,19.632838079320067,18.944926146127308,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,321,19.734200181412895,18.83064795966535,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,322,19.806488277338985,18.706524974315517,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,323,19.851790813113432,18.546183586983535,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,324,19.82116542029007,18.307410380211746,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,325,19.813175850661292,18.07538575035676,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,326,19.804719918342343,17.904964869242455,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,327,19.83771988906721,17.78207736608798,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,328,19.92607300704328,17.645804926349708,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,329,19.998896881397908,17.507876373988516,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,330,19.995909050212784,17.336351884157825,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,331,19.890923968168433,17.117500019183893,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,332,19.818819444573233,16.911244211508045,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,333,19.78832860184392,16.711629735195938,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,334,19.81851642388499,16.536662676908982,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,335,19.938988451574332,16.3562710528066,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,336,20.04541834158592,16.15598832698342,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,337,20.128424863407655,15.961780037323791,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,338,20.157385992853385,15.759619409833771,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,339,20.114884484786153,15.554598487783329,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,340,20.09244004696413,15.33494767651351,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,341,20.10163477036476,15.11569506219577,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,342,20.21178627758318,14.91433433751317,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,343,20.350215488379888,14.70905744825353,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,344,20.482832560022132,14.520533665157004,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,345,20.584752442104207,14.34505433064786,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,346,20.54366162352512,14.171455233593576,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,347,20.50760698023403,13.99228754515386,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,348,20.49948663311956,13.80562556619294,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,349,20.505649868688614,13.632855221832244,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,350,20.597663949426213,13.464198690392736,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,351,20.669623903926947,13.301672264878444,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,352,20.658491796302343,13.20783096135125,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,353,20.597440746653096,13.113654987490564,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,354,20.493939859465662,12.97367301804086,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,355,20.406087535794565,12.832676573992517,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,356,20.318897715383123,12.71903605610851,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,357,20.216898717294526,12.63852368350378,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,358,20.06917021555394,12.613825806189292,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,359,19.907439470762053,12.638717661271988,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,360,19.80922270889333,12.650683587599463,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,361,19.784046751337552,12.650363907963202,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,362,19.7563574531557,12.659663804849894,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,363,19.681720287201113,12.703935702417477,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,364,19.61121567189204,12.674544988590606,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,365,19.50182411668356,12.604141343845926,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,366,19.331998664691714,12.545004759663774,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,367,19.085351669687252,12.489116600744262,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,368,18.868093930288342,12.434040609024196,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,369,18.67234115412675,12.384839425832324,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,370,18.516954984128382,12.39596773356074,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,371,18.377729036085615,12.37590372266842,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,372,18.228815516839973,12.303772659173749,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,373,18.05626036557477,12.216869095347985,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,374,17.791351336029514,12.141729158774512,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,375,17.51758312794945,12.07490402648473,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,376,17.27655776421261,12.006808893982164,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,377,17.13989471618091,11.908381148895009,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,378,17.010172505606185,11.791669728417942,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,379,16.832811264480164,11.686458701654576,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,380,16.611733482938895,11.597319763030615,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,381,16.296514714555045,11.618618625327722,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,382,15.989340641426184,11.654163588594484,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,383,15.746147661158831,11.671762559413564,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,384,15.587097724391624,11.645900900666106,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,385,15.438492482981802,11.600284206046052,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,386,15.255381274388233,11.576568531788574,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,387,15.05246488346396,11.570895294461854,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,388,14.807225178713402,11.705034821145386,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,389,14.563188917670775,11.849418783228764,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,390,14.346621108752483,11.970821049279774,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,391,14.14349307800086,12.044470681288654,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,392,13.99080240099295,11.998333564524076,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,393,13.819650200962409,11.994344183546785,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,394,13.68461834253394,12.037257285805172,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,395,13.55047775548698,12.105581454825282,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,396,13.382392497688148,12.250292262959393,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,397,13.202455508164675,12.377725254662128,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,398,13.042038412418464,12.491306701811796,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,399,12.884555787815874,12.589025481779686,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,400,12.79495361431228,12.62808708486138,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,401,12.773303532637163,12.611207504414953,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,402,12.739103555604396,12.56213589673534,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,403,12.6562195650709,12.42907438447368,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,404,12.589309875684446,12.338900355295022,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,405,12.583239439752068,12.256415636401,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,406,12.669297247527872,12.18765739102788,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,407,12.770852282913111,12.126481750317993,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,408,12.8667232033727,12.05129893203949,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,409,12.932736245699695,11.964912505129089,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,410,12.97564476557122,11.981743394212288,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,411,12.998133552364555,11.992600216702932,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,412,13.042607440199609,11.996611551774022,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,413,13.087383974274047,11.98198437299749,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,414,13.153391061610252,11.941869457056418,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,415,13.320959419887991,11.91974931879675,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,416,13.528568375308474,11.905565551629216,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,417,13.718134933551708,11.881790610495647,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,418,13.902885999457745,11.820315784822393,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,419,14.059947990264549,11.724594840193909,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,420,14.175278530328905,11.59614709607374,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,421,14.295083945439783,11.480662215437745,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,422,14.440683301523972,11.484307661962005,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,423,14.605011084109268,11.522780007989704,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,424,14.87249926191996,11.565981095402828,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,425,15.121964801112076,11.597704470177298,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,426,15.350307468997173,11.621345759091676,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,427,15.54205347944516,11.573722960040731,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,428,15.730983189719982,11.52515713994505,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,429,15.888243778284275,11.553954930088407,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,430,16.05754244141709,11.641810960653316,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,431,16.252996469364113,11.767283241175353,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,432,16.512469555451926,11.865844796290656,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,433,16.746781224008597,11.95206503546522,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,434,16.94893004308108,12.01987012172723,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,435,17.003004191889538,12.089208646040174,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,436,17.084718373748906,12.144403797870725,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,437,17.155278903047105,12.197190215231506,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,438,17.229971166457155,12.256727577645924,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,439,17.34998444533511,12.357349130221545,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,440,17.54494184592801,12.501491236258062,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,441,17.713382696675907,12.628345146119845,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,442,17.784185091132375,12.739518464975893,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,443,17.82195064109055,12.804494784034455,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,444,17.879606472260438,12.84730407427872,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,445,17.94999402999504,12.91161071831429,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,446,18.040820723469075,12.924789509251168,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,447,18.23043609055476,13.040157222283618,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,448,18.43209966195905,13.143077838192395,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,449,18.611662310169773,13.19771732899112,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,450,18.788919226456095,13.141460095147194,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,451,18.957859496534763,13.025856006733717,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,452,19.11870755598799,12.92826428335724,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,453,19.27232556091891,12.86339363636867,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,454,19.362692257586023,12.946524969487305,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,455,19.47499065817263,13.042539152883275,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,456,19.64068091623818,13.161683650740116,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,457,19.849110078937443,13.305182652727032,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,458,20.04805760002428,13.43420384894334,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,459,20.229148731729175,13.515893086893335,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,460,20.381985445243444,13.443200365873317,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,461,20.56546451887644,13.355468381357618,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,462,20.746668260001712,13.29464912124873,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,463,20.928747311428975,13.259580964632264,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,464,21.10762992518454,13.280108937149684,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,465,21.338228459052623,13.400125564714909,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,466,21.486718726940687,13.468776732512554,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,467,21.542524130616197,13.504523297375412,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,468,21.438491674524055,13.499459402489876,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,469,21.269507292725343,13.51496132445202,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,470,21.13940879969059,13.570191668481886,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,471,21.03575556825561,13.657379476743126,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,472,20.95055304535986,13.774237403705737,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,473,20.83987454513972,13.885835154964392,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,474,20.721337273257024,13.961975744014811,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,475,20.64508799743359,13.967546383516195,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,476,20.640342901465807,13.944994856113752,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,477,20.66524611993902,13.88664191605318,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,478,20.705046203718688,13.793865409184995,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,479,20.746987897065708,13.720744527129858,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,480,20.79097220028628,13.668011824958322,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,481,20.93709304221309,13.73692680800539,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,482,21.036381108462617,13.785590627744648,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,483,21.00064425352674,13.779787221752237,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,484,20.94053127389175,13.778959014096923,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,485,20.866940202456956,13.776067855106067,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,486,20.847515245008797,13.735638805316851,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,487,20.856658526910692,13.717429832073645,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,488,20.878756902118777,13.774134834039504,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,489,20.921001551946553,13.917010365887828,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,490,20.99002479455159,14.072226996980296,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,491,21.088054773560224,14.21041955393175,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,492,21.18197240114978,14.334797530853251,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,493,21.241599361061493,14.436451628793217,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,494,21.182339708193066,14.540326169893104,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,495,21.143161325768897,14.603391370697532,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,496,21.131659458636808,14.682535979973489,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,497,21.01859070928,14.728382877585537,0.0,False,,,,,,,
Single-Intention Baseline,1,1,0,498,20.87255793089636,14.761328086154046,0.0,False,,,,,,,
